movie_id,name,release_date,release_year,imdb_id
3235,Dil Ke Kareeb - A True Love Alive Forever,2016-03-04,2016,
3236,Zubaan,2016-03-04,2016,
3237,Jai Gangaajal,2016-03-04,2016,tt4979082
3238,Love Alive,2016-03-04,2016,
3239,The Dirty Boss,2016-03-11,2016,
3240,Murari - The Mad Gentleman,2016-03-11,2016,tt5456810
3241,Global Baba,2016-03-11,2016,tt3590416
3242,Teraa Surroor,2016-03-11,2016,
3243,Tann Mann Aur Dhan,2016-03-11,2016,
3244,Munni Metric Pass 2,2016-03-18,2016,
3245,1982 - A Love Marriage,2016-03-11,2016,
3246,Kapoor & Sons,2016-03-18,2016,tt4900716
3247,Miss Teacher,2016-03-18,2016,
3248,Mumbai Central,2016-03-18,2016,
3249,Dare You,2016-03-18,2016,
3250,Cute Kameena,2016-03-18,2016,
3251,Awesome Mausam,2016-03-18,2016,
3252,Kya Farak Padta Hai,2016-03-11,2016,
3253,Zindagi Ki Ek Bhool - The Real Life,2016-03-18,2016,
3254,Fear Face,2016-03-18,2016,
3255,Hum Bade Aashiq Mazaaz,2016-03-25,2016,
3256,Crime Affairs Aur Badla,2016-03-25,2016,
3257,Rocky Handsome,2016-03-24,2016,tt3410408
3258,Love Chakra,2016-04-01,2016,
3259,Ki & Ka,2016-04-01,2016,tt4744086
3260,Phir Ek Baar Beabroo,2016-04-01,2016,
3261,Fan,2016-04-15,2016,tt3495026
3262,Love Games,2016-04-08,2016,tt5518128
3263,Club Dancer,2016-04-08,2016,
3264,Hum Hain Wonder Boys,2016-04-08,2016,
3265,The Blueberry Hunt,2016-04-08,2016,tt2009592
3266,Santa Banta Pvt. Ltd.,2016-04-22,2016,tt2909396
3267,Nil Battey Sannatta,2016-04-22,2016,tt5005684
3268,Laal Rang,2016-04-22,2016,tt5600714
3269,Jhamela,2016-04-22,2016,
3270,Shortcut Safari,2016-04-29,2016,tt4505006
3271,Baaghi,2016-04-29,2016,tt4864932
3272,Mission 36garh,2016-05-06,2016,
3273,Traffic,2016-05-06,2016,tt2939912
3274,One Night Stand,2016-05-06,2016,
3275,1920 London,2016-05-06,2016,tt5638500
3276,Aman Ke Farisshtey,2016-05-13,2016,
3277,Jat Jatin,2016-05-13,2016,
3278,Dear Dad,2016-05-13,2016,tt5615116
3279,Khel To Abb Shuru Hoga,2016-05-13,2016,tt6656806
3280,Aakhri Sauda - The Last Deal,2016-05-13,2016,
3281,Buddha In A Traffic Jam,2016-05-13,2016,tt1890363
3282,Chudail Story,2016-05-13,2016,
3283,Azhar,2016-05-13,2016,tt4906984
3284,Sarabjit,2016-05-20,2016,tt5120640
3285,Perfect Plan,2016-05-20,2016,
3286,Emptiness Tere Bina,2016-05-27,2016,
3287,Meri Beti Mera Mann,2016-05-27,2016,
3288,Fredrick,2016-05-27,2016,tt5760490
3289,Waiting,2016-05-27,2016,tt4818930
3290,Phobia,2016-05-27,2016,tt5743656
3291,Veerappan,2016-05-27,2016,tt5632164
3292,Talab,2016-05-27,2016,
3293,The Dangerous Raid,2016-06-03,2016,
3294,Shaukeen Kaminay,2016-06-03,2016,
3295,Project Marathwada,2016-06-03,2016,
3296,Housefull 3,2016-06-03,2016,
3297,TE3N,2016-06-10,2016,tt4814290
3298,Do Lafzon Ki Kahani,2016-06-10,2016,tt4857886
3299,Any Time Money,2016-06-10,2016,
3300,Udta Punjab,2016-06-17,2016,tt4434004
3301,Teen Taal,2016-06-17,2016,
3302,Dhanak,2016-06-17,2016,tt4088588
3303,Bhouri,2016-06-17,2016,
3304,Baromas,2016-06-17,2016,
3305,Homestay,2016-06-24,2016,
3306,Dil Toh Deewana Hai,2016-06-24,2016,tt5784778
3307,A Scandall,2016-06-24,2016,
3308,7 Hours To Go,2016-06-24,2016,tt4365060
3309,Junooniyat,2016-06-24,2016,tt3840534
3310,Raman Raghav 2.0,2016-06-24,2016,tt5662932
3311,Ardhangini - Ek Ardhsatya,2016-07-01,2016,
3312,Hawas Ki Intehaa,2016-07-01,2016,
3313,Fireflies In The Abyss,2016-07-01,2016,
3314,Kerry On Kutton,2016-07-01,2016,
3315,Shorgul,2016-07-01,2016,tt5752374
3317,Sultan,2016-07-06,2016,tt4832640
3318,Aasoo Bane Angaarey,1993-12-31,1993,tt0106205
3319,Kasam Teri Kasam,1993-12-24,1993,
3320,Darr,1993-12-24,1993,tt0109555
3321,Tere Payal Mere Geet,1993-12-17,1993,
3322,Shatranj,1993-12-17,1993,tt0108109
3323,Tadipaar,1993-12-17,1993,tt0105515
3324,Great Grand Masti,2016-07-15,2016,tt4675030
3325,Aakhri Chetawani,1993-12-10,1993,
3326,Bhagyawan,1993-12-10,1993,tt0450577
3327,Dhanwaan,1993-12-10,1993,tt0267424
3328,Tum Karo Vaada,1993-12-03,1993,
3329,Baarish,1993-12-03,1993,
3330,Meri Aan,1993-12-03,1993,tt0360791
3331,Aulad Ke Dushman,1993-12-03,1993,tt0231197
3332,Tahqiqaat,1993-12-03,1993,tt0448790
3334,Ek Haquiqat Ranjish,2016-07-15,2016,
3335,Old Ghost House,2016-07-22,2016,
3336,Female Express,2016-07-22,2016,
3337,Ishq Click,2016-07-22,2016,tt4579982
3338,M Cream,2016-07-22,2016,
3339,Madaari,2016-07-22,2016,tt5713232
3340,Jaanam,1993-11-26,1993,tt0464990
3341,Ashaant,1993-11-26,1993,tt0290429
3342,Parwane,1993-11-12,1993,
3343,Dishoom,2016-07-29,2016,tt3679060
3344,Santaan,1993-11-12,1993,tt0262747
3345,Bedardi,1993-11-12,1993,tt0358992
3346,Dil Apna Aur Preet Paraee,1993-11-05,1993,
3347,Kaise Kaise Rishte,1993-11-05,1993,
3348,Love Ke Funday,2016-07-29,2016,
3349,Mission Tigers,2016-07-29,2016,
3350,Murder Madhuri,2016-07-29,2016,
3351,The Legend Of Michael Mishra,2016-08-05,2016,
3352,Budhia Singh Born To Run,2016-08-05,2016,
3353,Fever,2016-08-05,2016,tt4022278
3354,Moods Of Crime,2016-08-05,2016,
3355,Hai Apna Dil Toh Awara,2016-08-05,2016,tt5752458
3357,Rustom,2016-08-12,2016,tt5165344
3358,Mohenjo Daro,2016-08-12,2016,tt3859980
3359,Happy Bhaag Jayegi,2016-08-19,2016,tt5472758
3360,Yeh Kaisi Hai Aashiqui﻿,2016-08-19,2016,
3361,Meeradha,2016-08-19,2016,
3362,Lucchey Laffange,2016-08-19,2016,
3363,Unindian,2016-08-19,2016,
3364,Garam Reth,2016-08-05,2016,
3365,Real Champion,2016-08-19,2016,
3366,A Flying Jatt,2016-08-25,2016,tt5235880
3367,Warrior Savitri,2016-08-25,2016,tt4642936
3368,Missing On A Weekend,2016-08-26,2016,
3369,Bhaag Kahan Tak Bhage Ga,2016-08-26,2016,
3370,Akira,2016-09-02,2016,
3371,Yea Toh Two Much Ho Gaya,2016-09-02,2016,
3372,Island City,2016-09-02,2016,tt4916048
3373,Sunshine Music Tours And Travel,2016-09-02,2016,
3374,Dark Chocolate,2016-09-02,2016,
3375,Today's Last Night,2016-09-02,2016,
3376,Umformung - The Transformation,2016-09-02,2016,
3377,Pratyavartan - The Homecoming,2016-08-26,2016,
3378,Baar Baar Dekho,2016-09-09,2016,tt5197544
3379,Freaky Ali,2016-09-09,2016,tt5943306
3380,Raaz Reboot,2016-09-16,2016,tt5639388
3381,Pink,2016-09-16,2016,tt5571734
3382,Ek Kahani Julie Ki,2016-09-09,2016,tt7997334
3383,Ishq Samundar,2016-09-09,2016,
3384,Dil Ki Umang,2016-09-09,2016,
3385,Banjo,2016-09-23,2016,tt5755606
3386,Wah Taj!,2016-09-23,2016,tt5928576
3387,Dil Sanki Sala,2016-09-23,2016,
3388,Parched,2016-09-23,2016,tt3043252
3389,Days Of Tafree,2016-09-23,2016,tt5909308
3390,Chapekar Brothers,2016-09-23,2016,
3391,Yeh Hai Judgement Hanged Till Death,2016-09-23,2016,
3392,Chaina Border,2016-09-23,2016,
3393,Love A Killer Trap,2016-09-23,2016,
3394,M.S. Dhoni - The Untold Story,2016-09-30,2016,tt4169250
3395,Brahmaand Nayak Sai Baba,2016-09-30,2016,
3396,Delivery Boy,2016-09-30,2016,
3397,Umrika,2016-09-23,2016,tt2614722
3398,Mirzya,2016-10-07,2016,tt4940456
3399,MSG - The Warrior Lion Heart,2016-10-07,2016,tt6040012
3400,Tutak Tutak Tutiya,2016-10-07,2016,tt6041458
3401,Shivaay,2016-10-28,2016,tt3771536
3402,Ae Dil Hai Mushkil,2016-10-28,2016,tt4559006
3403,Delhi Mere Baap Ki,2016-10-07,2016,
3404,Khandala Horror Begins,2016-10-07,2016,
3405,Tower House,2016-10-07,2016,
3406,Swadesh Ki Khatir,2016-10-14,2016,
3407,Saat Uchakkey,2016-10-14,2016,tt5637188
3408,Suraag,2016-10-14,2016,
3409,Motu Patlu King Of Kings,2016-10-14,2016,tt6278732
3410,Miss Khiladi - The Perfect Player,2016-10-14,2016,
3411,Fuddu,2016-10-14,2016,tt3862004
3412,Beiimaan Love,2016-10-14,2016,tt5227468
3413,Anna,2016-10-14,2016,tt6118134
3414,Aakhir Kab Tak,2016-10-14,2016,
3415,Pyaar Kaa Din - Love Day,2016-10-21,2016,
3416,My Father Iqbal,2016-10-21,2016,
3417,Mmirsa,2016-10-21,2016,
3418,Gandhigiri,2016-10-21,2016,
3419,Biwi.Com,2016-10-21,2016,
3420,31st October,2016-10-21,2016,tt4386684
3421,1 13 7 - Ek Tera Saath,2016-10-21,2016,
3422,Rock On 2,2016-11-11,2016,tt2137241
3423,Mahayoddha Rama,2016-11-04,2016,
3424,Abhishaap Kamasutra Ka,2016-11-04,2016,
3425,Yeh Hai Lollipop,2016-11-11,2016,
3426,Ishq Junoon - The Heat Is On,2016-11-11,2016,
3427,Dongri Ka Raja,2016-11-11,2016,tt6046994
3428,Tum Bin 2,2016-11-18,2016,tt5717110
3429,Force 2,2016-11-18,2016,tt5156746
3430,Dear Zindagi,2016-11-25,2016,tt5946128
3431,The Power Of Ranneeti,2016-11-25,2016,
3432,The Last Tale Of Kayenaat,2016-11-25,2016,
3433,Saansein - The Last Breath,2016-11-25,2016,tt5933706
3434,Moh Maya Money,2016-11-25,2016,tt5343678
3435,Aasra,2016-12-02,2016,
3436,Kahaani 2,2016-12-02,2016,
3437,Befikre,2016-12-09,2016,tt5108476
3438,30 Minutes,2016-12-09,2016,
3439,Wajah Tum Ho,2016-12-16,2016,tt5638474
3440,Shor Se Shuruaat,2016-12-16,2016,
3441,Gol Time Gang Of Littles,2016-12-16,2016,
3442,Sarthak,2016-12-16,2016,
3443,Dangal,2016-12-23,2016,tt5074352
3444,Six Plus One,2016-12-23,2016,
3445,Two Desires And A Dream,2016-12-30,2016,
3446,Prakash Electronic,2017-01-06,2017,
3447,Amir Salman Shahrukh,2017-01-06,2017,
3448,Ok Jaanu,2017-01-13,2017,tt5764024
3449,Haraamkhor,2017-01-13,2017,
3450,Ashley,2017-01-13,2017,
3451,Yeh Hai Full 2 Dhamaal,2017-01-13,2017,
3452,M.A. Pass,2017-01-20,2017,
3453,Majaz Ae Gham - E - Dil Kya Karun,2017-01-20,2017,
3454,Hyena,2017-01-20,2017,
3455,Double Dealer,2017-01-20,2017,
3456,Coffee With D,2017-01-20,2017,tt6334874
3457,Bhooton Ka Honeymoon,2017-01-20,2017,
3458,Beauty With Brain,2017-01-20,2017,
3459,Kaabil,2017-01-25,2017,tt5460276
3460,Raees,2017-01-25,2017,tt3405236
3461,Sailent Sannata - The Danger Zone,2017-02-03,2017,
3462,Na Raja.. Na Rani...,2017-02-03,2017,
3463,Alif,2017-02-03,2017,
3464,Jolly LLB 2,2017-02-10,2017,
3465,Hind Ka Napak Ko Jawab - MSG Lion Heart-2,2017-02-10,2017,
3466,The Great Leader Kanshiram,2017-02-10,2017,
3467,Horror Night,2017-02-10,2017,
3468,The Ghazi Attack,2017-02-17,2017,tt6299040
3469,Irada,2017-02-17,2017,tt6467738
3470,Running Shaadi,2017-02-17,2017,tt6296236
3471,Rangoon,2017-02-24,2017,tt4909752
3472,9 O Clock,2017-02-24,2017,
3473,Mona Darling,2017-02-24,2017,
3474,Wedding Anniversary,2017-02-24,2017,tt6499258
3475,Internet Ke Thagg,2017-02-24,2017,
3476,Wrong Love,2016-12-30,2016,
3477,Luv Shv Pyar Vyar,2017-03-03,2017,
3478,Jeena Isi Ka Naam Hai,2017-03-03,2017,tt5756052
3479,Commando 2,2017-03-03,2017,
3480,Badrinath Ki Dulhania,2017-03-10,2017,tt6277440
3481,Purab Ki Awaz,2017-03-10,2017,
3482,Jab Raat Hoti Hai,2017-03-10,2017,
3483,Desi Black Picture,2017-03-10,2017,
3484,Trapped,2017-03-17,2017,tt6206564
3485,Machine,2017-03-17,2017,tt5785200
3486,Phillauri,2017-03-24,2017,tt5502766
3487,Aa Gaya Hero,2017-03-17,2017,tt5896934
3488,Chauhar,2017-03-17,2017,
3489,A Perfect Guest PG,2017-03-17,2017,
3490,Tere Mere Sanskar,2017-03-24,2017,
3491,Le Lotta,2017-03-24,2017,
3492,Kaun Ho Tum,2017-03-24,2017,
3493,Ishq Ka Jazbaa,2017-03-24,2017,
3494,Bhanwarey,2017-03-24,2017,tt6611040
3495,Anaarkali Of Aaraah,2017-03-24,2017,tt6058394
3496,Naam Shabana,2017-03-31,2017,tt6170954
3497,Mantra,2017-03-17,2017,tt5046500
3498,Poorna,2017-03-31,2017,
3499,Laali Ki Shaadi Mein Laaddoo Deewana,2017-04-07,2017,
3500,Baazi Zindagi Ki,2017-04-07,2017,
3501,Blue Mountains,2017-04-07,2017,
3502,Mirza Juuliet,2017-04-07,2017,
3503,Mahima Rah Baba Ki,2017-04-07,2017,
3505,Mukti Bhawan,2017-04-07,2017,
3506,Ye Hai Gaddar Dil,2017-04-14,2017,
3507,Romeo-N-Bullet,2017-04-14,2017,
3508,Crazzy Lamhe,2017-04-14,2017,
3509,Bharat Ka Sanvidhan,2017-04-14,2017,
3510,Begum Jaan,2017-04-14,2017,tt5785116
3511,Rishton Ki Saanjh,2017-04-14,2017,
3512,Noor,2017-04-21,2017,tt5775220
3513,Maatr,2017-04-21,2017,tt5543746
3514,Ek Thi Rani Aisi Bhi,2017-04-21,2017,
3515,Badri - The Cloud,2017-04-21,2017,
3516,Sonata,2017-04-21,2017,
3517,Bahubali 2 - The Conclusion,2017-04-28,2017,
3518,Ajab Singh Ki Gazab Kahani,2017-04-21,2017,
3519,DHD,2017-04-28,2017,
3520,Masti Nahi Sasti,2017-04-28,2017,
3521,Mukkadarpur Ka Majnu,2017-05-05,2017,
3522,Mafia Bigg Boss,2017-05-05,2017,
3523,Mantostaan,2017-05-05,2017,
3524,Sarkar 3,2017-05-12,2017,tt5742874
3525,Meri Pyaari Bindu,2017-05-12,2017,tt5472374
3526,Hindi Medium,2017-05-19,2017,tt5764096
3527,Half Girlfriend,2017-05-19,2017,tt5474042
3528,Jattu Engineer,2017-05-19,2017,tt6642396
3529,Junoon - Once Upon A Time In Calcutta,2017-05-12,2017,
3530,Life Ki Aisi Ki Taisi - Ho Gayi Haalat Kaisi,2017-05-19,2017,
3531,Thodi Thodi Si Manmaaniyan,2017-05-26,2017,
3532,Sachin - A Billion Dreams,2017-05-26,2017,
3533,Chakallaspur,2017-05-12,2017,
3534,Sargoshiyan,2017-05-12,2017,
3535,Little Sholay - The Big Fun,2017-06-02,2017,
3536,Lakme,2017-06-02,2017,
3537,Black Future,2017-06-02,2017,
3538,Sweetiee Weds NRI,2017-06-02,2017,tt5544662
3539,Mirror Game - Ab Khel Shuru,2017-06-02,2017,
3540,A Death In The Gunj,2017-06-02,2017,
3541,Dear Maya,2017-06-02,2017,tt6033536
3542,Flat 211,2017-06-02,2017,tt4493550
3543,Hanuman Da Damdaar,2017-06-02,2017,
3544,Bachche Kachche Sachche,2017-06-02,2017,tt9574388
3545,Dobaara - See Your Evil,2017-06-02,2017,tt4552486
3546,Love U Family,2017-06-09,2017,
3547,The Wishing Tree,2017-06-09,2017,
3548,Behen Hogi Teri,2017-06-09,2017,tt6537508
3549,Raabta,2017-06-09,2017,tt5542802
3550,Tubelight,2017-06-23,2017,tt5882970
3551,Bank Chor,2017-06-16,2017,tt3611266
3552,Phullu,2017-06-16,2017,
3553,Ramad,2017-06-16,2017,
3554,A Mystery Story,2017-06-16,2017,
3555,Apmanit,2017-06-16,2017,
3556,Dil Jalaao Na,2017-06-23,2017,
3557,Ek Haseena Thi Ek Deewana Tha,2017-06-30,2017,tt6349528
3558,Sai vs I,2017-07-07,2017,
3559,The Slum Stars,2017-07-07,2017,
3560,Guest In London,2017-07-07,2017,tt6173826
3561,Mom,2017-07-07,2017,tt5690142
3562,Jagga Jasoos,2017-07-14,2017,tt4129428
3563,Munna Micheal,2017-07-21,2017,tt6117702
3564,Shab,2017-07-14,2017,tt4287778
3565,Love Icon,2017-07-14,2017,
3566,Ghanta Chori Ho Gaya,2017-07-14,2017,
3567,Lipstick Under My Burkha,2017-07-21,2017,tt4807830
3568,Gayy Gayy Resortt,2017-07-21,2017,
3569,Mubarakan,2017-07-28,2017,tt6272828
3570,Indu Sarkar,2017-07-28,2017,tt6620324
3571,Raag Desh,2017-07-28,2017,tt6080746
3572,Baaraat Company,2017-08-04,2017,
3573,Gurgaon,2017-08-04,2017,
3574,Uff Ye Kaisi Aashiqui,2017-08-04,2017,
3575,Mr. Item - An Antic Piece,2017-07-28,2017,
3576,Duniya Khatam Ho Rahi Hai,2017-08-04,2017,
3577,Jab Harry Met Sejal,2017-08-04,2017,tt5997666
3578,Toilet Ek Prem Katha,2017-08-11,2017,tt5785170
3579,The Dream Job,2017-08-11,2017,
3580,Bareilly Ki Barfi,2017-08-18,2017,tt6967980
3581,Shreelancer,2017-08-18,2017,
3582,Phir Aaya Satte Pe Satta,2017-08-18,2017,
3583,Gangs Of Northeast,2017-08-18,2017,
3584,Bandookraj,2017-08-18,2017,
3585,Snif!!!,2017-08-25,2017,
3586,Muskurahatein,2017-08-25,2017,
3587,Qaidi Band,2017-08-25,2017,tt5617172
3588,Babumoshai Bandookbaaz,2017-08-25,2017,tt6711660
3589,A Gentleman - Sundar Susheel Risky,2017-08-25,2017,
3590,Baadshaho,2017-09-01,2017,
3591,Shubh Mangal Saavdhan,2017-09-01,2017,tt6971752
3592,Daddy,2017-09-08,2017,tt6926486
3593,Poster Boys,2017-09-08,2017,tt6352548
3594,Ho Gaya Hai Mera Dil Patanga,2017-09-01,2017,
3595,Mr. Kabaadi,2017-09-08,2017,
3596,The Rally,2017-09-08,2017,
3597,Sameer,2017-09-08,2017,
3598,Vadiyan,2017-09-15,2017,
3599,Rabbi,2017-09-15,2017,
3600,Shaadi Ka Punchnama,2017-09-15,2017,
3602,B.A. Pass 2,2017-09-15,2017,
3603,Patel Ki Punjabi Shaadi,2017-09-15,2017,tt3209826
3604,Simran,2017-09-15,2017,tt6405126
3605,Lucknow Central,2017-09-15,2017,tt5697870
3606,The Final Exit,2017-09-22,2017,tt7340684
3607,Bhoomi,2017-09-22,2017,tt6265988
3608,Haseena Parkar,2017-09-22,2017,tt6512784
3609,Newton,2017-09-22,2017,tt6484982
3610,JD,2017-09-22,2017,
3611,Judwaa 2,2017-09-29,2017,tt5456546
3612,Raju Bajrangi,2017-09-22,2017,
3613,ISIS - Enemies Of Humanity,2017-09-29,2017,
3614,Kaun Mera Kaun Tera,2017-09-29,2017,
3615,Dream Zindagi,2017-09-29,2017,
3616,CRD,2017-09-29,2017,
3617,Abhishapt,2017-08-18,2017,
3618,Tu Hai Mera Sunday,2017-10-06,2017,
3619,Raktdhar,2017-10-06,2017,
3620,Call For Fun,2017-10-06,2017,
3621,2016 The End,2017-10-06,2017,
3622,Muavza Zameen Ka Paisa,2017-10-06,2017,
3623,Chef,2017-10-06,2017,tt5745450
3624,Raaz - E - Sheitaan,2017-10-06,2017,
3625,The International Problem,2017-10-06,2017,
3626,Ranchi Diaries,2017-10-13,2017,tt7154994
3627,Desi Wrestler - The Power Of Bull,2017-10-13,2017,
3628,Mujh Me Sama Ja,2017-10-13,2017,
3629,Secret Superstar,2017-10-19,2017,tt6108090
3630,Golmaal Again,2017-10-20,2017,tt1806913
3631,G Kutta Se,2017-06-16,2017,tt4307132
3632,Ek Anokhi Dulhan Saavi,2017-06-09,2017,
3633,Rukh,2017-10-27,2017,tt7341406
3634,Jia Aur Jia,2017-10-27,2017,tt3338188
3635,Door Bell,2017-10-27,2017,
3636,The Real Story Of Terror - Barsati Gang,2017-11-03,2017,
3637,Reserve - A - Nation,2017-11-03,2017,
3638,Humein Haq Chahiye Haq Se,2017-11-03,2017,
3639,Kutumb - The Family,2017-11-03,2017,
3640,Narayan,2017-11-03,2017,
3641,Ribbon,2017-11-03,2017,tt6997642
3642,Ram Ratan,2017-11-03,2017,
3643,Ittefaq,2017-11-03,2017,
3644,Woh Kaun Hai Qatil,2017-11-10,2017,
3645,Safe,2017-11-10,2017,
3646,Maheruh,2017-11-10,2017,
3647,Mera Bura Saaya,2017-11-10,2017,
3648,The House Next Door,2017-11-10,2017,tt7471004
3649,Shaadi Mein Zaroor Aana,2017-11-10,2017,tt7469726
3650,Qarib Qarib Singlle,2017-11-10,2017,tt7399470
3651,Shaadi Abhi Baaki Hai,2017-11-17,2017,
3652,Muzaffarnagar - The Burning Love,2017-11-17,2017,
3653,Dil Jo Na Keh Saka,2017-11-17,2017,tt7585620
3654,A Daughter's Tale - Pankh,2017-11-17,2017,
3655,Panchlait,2017-11-17,2017,tt7571718
3656,Aksar 2,2017-11-17,2017,tt5784860
3657,Tumhari Sulu,2017-11-17,2017,tt6791730
3658,Eknathji - One Life One Mission,2017-11-19,2017,
3659,Woh Bangaya Killer,2017-11-24,2017,
3660,The Great Leader,2017-11-24,2017,
3661,Kadvi Hawa,2017-11-24,2017,
3662,Ajji,2017-11-24,2017,tt6471054
3663,Julie 2,2017-11-24,2017,tt5743888
3664,The Forest,2017-11-24,2017,
3665,Pramod Gupta J.E.,2017-11-24,2017,
3666,Hungama On Honeymoon Hills,2017-12-01,2017,
3667,True Love - Pyar Ke Panchhi,2017-12-01,2017,
3668,Viraam,2017-12-01,2017,
3669,Patao Satao Hatao,2017-12-01,2017,
3670,Tera Intezaar,2017-12-01,2017,
3671,Firangi,2017-12-01,2017,tt7549484
3672,Fukrey Returns,2017-12-08,2017,tt6712014
3673,Bhag Darling Bhag,2017-12-08,2017,
3674,Vahshi,2017-12-08,2017,
3675,Pyar Se Bolo Devaa,2017-12-08,2017,
3676,Sallu Ki Shaadi,2017-12-08,2017,tt7722484
3677,Galati Tumhari,2017-12-08,2017,
3678,Game Over,2017-12-08,2017,
3679,The Power Of Vardi,2017-12-15,2017,
3680,The Orunasol Man,2017-12-15,2017,
3681,Office,2017-12-15,2017,
3682,My Friend's Dulhania,2017-12-15,2017,
3683,Monsoon Shootout,2017-12-15,2017,
3684,Journey Of Bhangover,2017-12-15,2017,
3685,Game Of Ayodhya,2017-12-15,2017,
3686,Ek Andekha Sach,2017-12-15,2017,
3687,Haunted Villa Lonavala,2017-12-15,2017,
3688,Ye Kaisa Pesha,2017-12-15,2017,
3689,Tiger Zinda Hai,2017-12-22,2017,tt5956100
3690,Unchhuai,2017-12-22,2017,
3691,Aakhiri Raat,2017-12-22,2017,
3692,Sabrang,2017-12-22,2017,
3693,Modi Kaka Ka Gaon,2017-12-29,2017,
3694,Udanchhoo,2018-01-05,2018,
3695,Haseena,2018-01-05,2018,
3696,Kabaddi,2018-01-05,2018,
3697,Kaalakaandi,2018-01-12,2018,tt6102396
3698,1921,2018-01-12,2018,
3699,Mukkabaaz,2018-01-12,2018,tt7180544
3700,Padmaavat,2018-01-25,2018,tt5935704
3701,Nirdosh,2018-01-19,2018,tt7723022
3702,Vodka Diaries,2018-01-19,2018,tt6275262
3703,My Birthday Song,2018-01-19,2018,tt4335954
3704,Terror Strike - Beyond Boundaries,2018-01-19,2018,
3705,Union Leader,2018-01-19,2018,tt6395306
3706,Hamara Tiranga,2018-01-19,2018,
3707,Haq-E-Sailani,2018-01-19,2018,
3708,Shaheed-E-Aazam,2018-01-19,2018,
3709,Medal Pet Nahin Bharta,2018-01-19,2018,
3710,Sanjana,2018-01-19,2018,
3711,Wo India Ka Shakespeare,2018-01-12,2018,
3712,Expiry Date,2018-01-26,2018,
3713,Rati Kaamdev,2018-02-02,2018,
3714,Kuldip Patwal: I Didn't Do It!,2018-02-02,2018,
3715,Pad Man,2018-02-09,2018,
3716,Aiyaary,2018-02-16,2018,tt6774212
3717,Downup The Exit 796,2018-02-16,2018,
3718,Kuchh Bheege Alfaaz,2018-02-16,2018,tt7617988
3719,Jaane Kyun De Yaaron,2018-02-16,2018,tt7720254
3720,Sonu Ke Titu Ki Sweety,2018-02-23,2018,tt7581902
3721,Welcome To New York,2018-02-16,2018,
3722,Pari,2018-03-02,2018,
3723,Veerey Ki Wedding,2018-03-02,2018,tt7262178
3724,Blue Jeans Blues,2018-02-16,2018,
3725,Daddy's Daughter,2018-02-23,2018,
3726,Billu Ustaad,2018-03-02,2018,
3727,Hamne Gandhi Ko Maar Diya,2018-03-02,2018,
3728,Hate Story 4,2018-03-09,2018,
3729,Raid,2018-03-16,2018,tt7363076
3730,Raja Abraodiya,2018-03-16,2018,
3731,3 Storeys,2018-03-09,2018,tt4552546
3732,Dil Juunglee,2018-03-09,2018,tt6071752
3733,Note Pe Chot At 8/11,2018-03-09,2018,
3734,Ramnagar UP 65,2018-03-16,2018,
3735,Action Queen Madhubala Ka Revenge,2018-03-16,2018,
3736,Shaatiron Ka Shaatir Girgit,2018-03-23,2018,
3737,Shaadi Teri Bajayenge Band Hum,2018-03-23,2018,
3738,Love Money Gangster,2018-03-23,2018,
3739,Lalluram,2018-03-23,2018,
3740,Do Dilon Ki Madhoshiyaa,2018-03-23,2018,
3741,Baa Baaa Black Sheep,2018-03-23,2018,
3742,Hichki,2018-03-23,2018,tt6588966
3743,Anmol Bhaiya,2018-03-23,2018,
3744,Baaghi 2,2018-03-30,2018,tt6843812
3745,Missing,2018-04-06,2018,tt7384848
3746,Blackmail,2018-04-06,2018,
3747,October,2018-04-20,2018,tt7700730
3748,Shootout At Etawah Safari,2018-04-13,2018,
3749,Nanu Ki Jaanu,2018-04-20,2018,tt7412738
3750,Beyond The Clouds,2018-04-20,2018,tt3224288
3751,My Doll Habibi,2018-04-20,2018,
3752,Ishq Tera,2018-04-27,2018,
3753,Hamari Paltan,2018-04-27,2018,
3754,Daas Dev,2018-04-27,2018,tt4979110
3755,Bhu Mafia,2018-04-06,2018,
3756,Killer Highway 21,2018-04-20,2018,
3757,1946 - Calcutta Killings,2018-04-27,2018,
3758,Tishnagi,2018-05-04,2018,
3759,102 Not Out,2018-05-04,2018,
3760,Raazi,2018-05-11,2018,tt7098658
3761,Omerta,2018-05-04,2018,tt6978268
3762,The Past,2018-05-11,2018,
3763,Meri Shaan Hai Vardi,2018-05-11,2018,
3764,Ek Khel Rajniti,2018-05-04,2018,
3765,Bhootwali Love Story,2018-05-11,2018,
3766,Auto Romance In Mumbai,2018-05-11,2018,
3767,Hope Aur Hum,2018-05-11,2018,tt8324474
3768,High Jack,2018-05-18,2018,tt8175968
3769,Khajoor Pe Atka,2018-05-18,2018,tt7260848
3770,Angrezi Mein Kehte Hain,2018-05-18,2018,
3771,Falooda,2018-05-18,2018,
3772,Parmanu - The Story Of Pokhran,2018-05-25,2018,tt6826438
3773,Anta Fazila,2018-05-11,2018,
3774,One Night Out,2018-05-25,2018,
3775,Racket,2018-05-25,2018,
3776,Bioscopewala,2018-05-25,2018,tt8223250
3777,Veere Di Wedding,2018-06-01,2018,tt7262178
3778,Bhavesh Joshi Superhero,2018-06-01,2018,tt6129302
3779,Phamous,2018-06-01,2018,tt8338746
